Hz,Gain
11234.25926,-5.071327406
11235.18519,-5.081111877
11236.11111,-5.09041934
11237.03704,-5.101163894
11237.96296,-5.106992043
11238.88889,-5.113214723
11239.81481,-5.123353995
11240.74074,-5.132690725
11241.66667,-5.138586977
11242.59259,-5.144668341
11243.51852,-5.150834266
11244.44444,-5.154606509
11245.37037,-5.15870333
11246.2963,-5.161100585
11247.22222,-5.164483663
11248.14815,-5.17043841
11249.07407,-5.172338458
11250,-5.172837879
11250.92593,-5.173280728
11251.85185,-5.173159693
11252.77778,-5.174622505
11253.7037,-5.174615759
11254.62963,-5.172316316
11255.55556,-5.170093357
11256.48148,-5.168692295
11257.40741,-5.164692969
11258.33333,-5.160678783
11259.25926,-5.156929314
11260.18519,-5.154679048
11261.11111,-5.152082845
11262.03704,-5.148282404
11262.96296,-5.143282876
11263.88889,-5.137380485
11264.81481,-5.130015761
11265.74074,-5.123051416
11266.66667,-5.116387239
11267.59259,-5.109310711
11268.51852,-5.100538147
11269.44444,-5.090524479
11270.37037,-5.081243452
11271.2963,-5.072460287
11272.22222,-5.062655477
11273.14815,-5.049779504
11274.07407,-5.042182418
11275,-5.033669551
11275.92593,-5.022713595
11276.85185,-5.0104532
11277.77778,-4.998482789
11278.7037,-4.987192508
11279.62963,-4.976801563
11280.55556,-4.96792528
11281.48148,-4.956271095
11282.40741,-4.944532338
11283.33333,-4.934858164
11284.25926,-4.923532523
11285.18519,-4.911804876
11286.11111,-4.901013602
11287.03704,-4.89130612
11287.96296,-4.880664083
11288.88889,-4.868092064
11289.81481,-4.86061315
11290.74074,-4.855008459
11291.66667,-4.843794037
11292.59259,-4.832712067
11293.51852,-4.823943941
11294.44444,-4.818894386
11295.37037,-4.813982773
11296.2963,-4.805697182
11297.22222,-4.799540543
11298.14815,-4.79468276
11299.07407,-4.787026527
11300,-4.778221263
11300.92593,-4.77434947
11301.85185,-4.772070729
11302.77778,-4.767224056
11303.7037,-4.765866857
11304.62963,-4.766855347
11305.55556,-4.765371013
11306.48148,-4.763062952
11307.40741,-4.763820764
11308.33333,-4.765668139
11309.25926,-4.767454075
11310.18519,-4.768763193
11311.11111,-4.771454153
11312.03704,-4.776727027
11312.96296,-4.782437447
11313.88889,-4.789900396
11314.81481,-4.798104746
11315.74074,-4.80517848
11316.66667,-4.814210204
11317.59259,-4.824040383
11318.51852,-4.832893882
11319.44444,-4.844352176
11320.37037,-4.857790246
11321.2963,-4.873088313
11322.22222,-4.890193683
11323.14815,-4.904749329
11324.07407,-4.920582919
11325,-4.937296287
11325.92593,-4.951517538
11326.85185,-4.970235409
11327.77778,-4.992701175
11328.7037,-5.010817778
11329.62963,-5.031629301
11330.55556,-5.054933374
11331.48148,-5.076910749
11332.40741,-5.101849504
11333.33333,-5.126789063
11334.25926,-5.152559339
11335.18519,-5.176224832
11336.11111,-5.201340545
11337.03704,-5.2319979
11337.96296,-5.259413811
11338.88889,-5.283185416
11339.81481,-5.313398604
11340.74074,-5.342649226
11341.66667,-5.368670246
11342.59259,-5.401158756
11343.51852,-5.434094817
11344.44444,-5.464066164
11345.37037,-5.497765781
11346.2963,-5.536524976
11347.22222,-5.569382028
11348.14815,-5.598469461
11349.07407,-5.63210296
11350,-5.668072497
11350.92593,-5.70432315
11351.85185,-5.739603867
11352.77778,-5.773756655
11353.7037,-5.807304994
11354.62963,-5.842684287
11355.55556,-5.88125125
11356.48148,-5.914972861
11357.40741,-5.946552146
11358.33333,-5.980610868
11359.25926,-6.01458749
11360.18519,-6.049371556
11361.11111,-6.086721533
11362.03704,-6.121606502
11362.96296,-6.153414843
11363.88889,-6.187507859
11364.81481,-6.222203069
11365.74074,-6.254956063
11366.66667,-6.285414139
11367.59259,-6.31932173
11368.51852,-6.354155133
11369.44444,-6.38113729
11370.37037,-6.406940298
11371.2963,-6.439710836
11372.22222,-6.469918181
11373.14815,-6.4939031
11374.07407,-6.522003098
11375,-6.551030265
11375.92593,-6.57300921
11376.85185,-6.594512036
11377.77778,-6.616683641
11378.7037,-6.635536852
11379.62963,-6.653875072
11380.55556,-6.673515491
11381.48148,-6.691964986
11382.40741,-6.711385308
11383.33333,-6.725744591
11384.25926,-6.739834694
11385.18519,-6.755188369
11386.11111,-6.766017104
11387.03704,-6.777022832
11387.96296,-6.788883573
11388.88889,-6.797464995
11389.81481,-6.804598402
11390.74074,-6.811564774
11391.66667,-6.816466948
11392.59259,-6.817232869
11393.51852,-6.819095048
11394.44444,-6.821003592
11395.37037,-6.817205739
11396.2963,-6.812350293
11397.22222,-6.812271993
11398.14815,-6.806823421
11399.07407,-6.802404719
11400,-6.802188244
11400.92593,-6.795171604
11401.85185,-6.786999895
11402.77778,-6.779576985
11403.7037,-6.76904183
11404.62963,-6.754465574
11405.55556,-6.740524699
11406.48148,-6.735763556
11407.40741,-6.726142852
11408.33333,-6.707208064
11409.25926,-6.690303987
11410.18519,-6.675684023
11411.11111,-6.662038375
11412.03704,-6.649271592
11412.96296,-6.634114545
11413.88889,-6.613900027
11414.81481,-6.592715701
11415.74074,-6.575535148
11416.66667,-6.557904863
11417.59259,-6.539177598
11418.51852,-6.520476675
11419.44444,-6.500235806
11420.37037,-6.481486201
11421.2963,-6.464007238
11422.22222,-6.444405676
11423.14815,-6.423529801
11424.07407,-6.401736856
11425,-6.380868739
11425.92593,-6.360067533
11426.85185,-6.342374555
11427.77778,-6.322619533
11428.7037,-6.300473772
11429.62963,-6.276614264
11430.55556,-6.251442564
11431.48148,-6.230231554
11432.40741,-6.215867995
11433.33333,-6.196545852
11434.25926,-6.17440407
11435.18519,-6.154187795
11436.11111,-6.132383574
11437.03704,-6.109721444
11437.96296,-6.089818303
11438.88889,-6.070177964
11439.81481,-6.048418647
11440.74074,-6.027049226
11441.66667,-6.006860765
11442.59259,-5.990755936
11443.51852,-5.972153864
11444.44444,-5.952830247
11445.37037,-5.93377967
11446.2963,-5.913301601
11447.22222,-5.893912182
11448.14815,-5.878054515
11449.07407,-5.86001398
11450,-5.842410517
11450.92593,-5.827505932
11451.85185,-5.809912812
11452.77778,-5.792265148
11453.7037,-5.77482061
11454.62963,-5.759523045
11455.55556,-5.744346834
11456.48148,-5.730000736
11457.40741,-5.71526225
11458.33333,-5.700113336
11459.25926,-5.686797197
11460.18519,-5.676137776
11461.11111,-5.662917841
11462.03704,-5.652117103
11462.96296,-5.645957724
11463.88889,-5.635440905
11464.81481,-5.621249434
11465.74074,-5.611793433
11466.66667,-5.605377263
11467.59259,-5.596215694
11468.51852,-5.58372261
11469.44444,-5.573836382
11470.37037,-5.568798947
11471.2963,-5.560503235
11472.22222,-5.552449451
11473.14815,-5.549086432
11474.07407,-5.545377017
11475,-5.539283298
11475.92593,-5.535315014
11476.85185,-5.532039098
11477.77778,-5.531995517
11478.7037,-5.528472849
11479.62963,-5.524631074
11480.55556,-5.525045295
11481.48148,-5.522603931
11482.40741,-5.519592567
11483.33333,-5.519658664
11484.25926,-5.519324224
11485.18519,-5.521313091
11486.11111,-5.525357407
11487.03704,-5.529993412
11487.96296,-5.534984274
11488.88889,-5.53692909
11489.81481,-5.539680553
11490.74074,-5.545160606
11491.66667,-5.549564374
11492.59259,-5.554353021
11493.51852,-5.560545821
11494.44444,-5.567651705
11495.37037,-5.574856367
11496.2963,-5.582392793
11497.22222,-5.589629737
11498.14815,-5.598318762
11499.07407,-5.605352235
11500,-5.61332336
11500.92593,-5.62393374
11501.85185,-5.631394884
11502.77778,-5.641911267
11503.7037,-5.653886451
11504.62963,-5.660769035
11505.55556,-5.669492997
11506.48148,-5.68093334
11507.40741,-5.690489579
11508.33333,-5.698786271
11509.25926,-5.707939613
11510.18519,-5.719200154
11511.11111,-5.734251007
11512.03704,-5.744115846
11512.96296,-5.750032689
11513.88889,-5.76485029
11514.81481,-5.779500766
11515.74074,-5.789596726
11516.66667,-5.800533502
11517.59259,-5.809223568
11518.51852,-5.818690679
11519.44444,-5.82879708
11520.37037,-5.840553534
11521.2963,-5.851826945
11522.22222,-5.8624726
11523.14815,-5.872914048
11524.07407,-5.883887336
11525,-5.894623835
11525.92593,-5.907815762
11526.85185,-5.917400101
11527.77778,-5.922968027
11528.7037,-5.925623046
11529.62963,-5.930047149
11530.55556,-5.939828368
11531.48148,-5.950078712
11532.40741,-5.957870801
11533.33333,-5.964943989
11534.25926,-5.968293247
11535.18519,-5.97228415
11536.11111,-5.980251786
11537.03704,-5.986256977
11537.96296,-5.983504437
11538.88889,-5.983115111
11539.81481,-5.987678826
11540.74074,-5.991884316
11541.66667,-5.992059643
11542.59259,-5.984969514
11543.51852,-5.982644473
11544.44444,-5.981724713
11545.37037,-5.978822198
11546.2963,-5.973613818
11547.22222,-5.972863196
11548.14815,-5.969173109
11549.07407,-5.958217084
11550,-5.948796881
11550.92593,-5.944212727
11551.85185,-5.936161355
11552.77778,-5.920680951
11553.7037,-5.904845528
11554.62963,-5.896561775
11555.55556,-5.887520975
11556.48148,-5.873641381
11557.40741,-5.855684375
11558.33333,-5.838405516
11559.25926,-5.822285141
11560.18519,-5.802134831
11561.11111,-5.783949617
11562.03704,-5.765940754
11562.96296,-5.744182467
11563.88889,-5.72239829
11564.81481,-5.699463241
11565.74074,-5.676749112
11566.66667,-5.656074161
11567.59259,-5.633997789
11568.51852,-5.609295222
11569.44444,-5.578977907
11570.37037,-5.550619541
11571.2963,-5.527120217
11572.22222,-5.502529483
11573.14815,-5.473446263
11574.07407,-5.441562292
11575,-5.414170108
11575.92593,-5.386293318
11576.85185,-5.356674208
11577.77778,-5.325542486
11578.7037,-5.293784323
11579.62963,-5.261342913
11580.55556,-5.230225838
11581.48148,-5.203456535
11582.40741,-5.1744784
11583.33333,-5.138697092
11584.25926,-5.104717536
11585.18519,-5.076678691
11586.11111,-5.047120003
11587.03704,-5.014268022
11587.96296,-4.985145593
11588.88889,-4.957038064
11589.81481,-4.920755284
11590.74074,-4.885944934
11591.66667,-4.856751855
11592.59259,-4.826298127
11593.51852,-4.792083131
11594.44444,-4.759879918
11595.37037,-4.729266731
11596.2963,-4.699557789
11597.22222,-4.671784178
11598.14815,-4.643882095
11599.07407,-4.612702778
11600,-4.58346293
11600.92593,-4.554103968
11601.85185,-4.520408846
11602.77778,-4.491770479
11603.7037,-4.465835587
11604.62963,-4.437687219
11605.55556,-4.409859546
11606.48148,-4.380732105
11607.40741,-4.353033117
11608.33333,-4.327735533
11609.25926,-4.299394813
11610.18519,-4.271920984
11611.11111,-4.246462531
11612.03704,-4.221959602
11612.96296,-4.198456215
11613.88889,-4.176382777
11614.81481,-4.150776196
11615.74074,-4.12503498
11616.66667,-4.102391328
11617.59259,-4.077693944
11618.51852,-4.05408954
11619.44444,-4.033224269
11620.37037,-4.013331228
11621.2963,-3.99196399
11622.22222,-3.971405219
11623.14815,-3.951303719
11624.07407,-3.93199926
11625,-3.913733623
11625.92593,-3.894521985
11626.85185,-3.878810298
11627.77778,-3.863222854
11628.7037,-3.845507169
11629.62963,-3.828325451
11630.55556,-3.811071392
11631.48148,-3.791785982
11632.40741,-3.775573715
11633.33333,-3.761894065
11634.25926,-3.748844716
11635.18519,-3.736966727
11636.11111,-3.723026383
11637.03704,-3.70770661
11637.96296,-3.697086887
11638.88889,-3.687087507
11639.81481,-3.675027708
11640.74074,-3.664811484
11641.66667,-3.655184271
11642.59259,-3.645843974
11643.51852,-3.632760799
11644.44444,-3.619525436
11645.37037,-3.613463167
11646.2963,-3.605828896
11647.22222,-3.593709941
11648.14815,-3.586459784
11649.07407,-3.581653009
11650,-3.575287599
11650.92593,-3.569328032
11651.85185,-3.562947492
11652.77778,-3.555358583
11653.7037,-3.54971788
11654.62963,-3.546123379
11655.55556,-3.54341862
11656.48148,-3.536975722
11657.40741,-3.531692696
11658.33333,-3.525906145
11659.25926,-3.520207366
11660.18519,-3.515859248
11661.11111,-3.513484485
11662.03704,-3.511987997
11662.96296,-3.509803478
11663.88889,-3.506434258
11664.81481,-3.502116219
11665.74074,-3.498505883
11666.66667,-3.496314878
11667.59259,-3.494955848
11668.51852,-3.494509403
11669.44444,-3.49267144
11670.37037,-3.486719118
11671.2963,-3.484572707
11672.22222,-3.481682639
11673.14815,-3.478805433
11674.07407,-3.479159667
11675,-3.478203868
11675.92593,-3.475586095
11676.85185,-3.47382333
11677.77778,-3.469694877
11678.7037,-3.467118235
11679.62963,-3.464610199
11680.55556,-3.460176972
11681.48148,-3.457746103
11682.40741,-3.454216803
11683.33333,-3.450082112
11684.25926,-3.445441381
11685.18519,-3.43938127
11686.11111,-3.43490035
11687.03704,-3.433538712
11687.96296,-3.43098248
11688.88889,-3.424660829
11689.81481,-3.416780144
11690.74074,-3.40924235
11691.66667,-3.401111339
11692.59259,-3.391427791
11693.51852,-3.384641361
11694.44444,-3.377750839
11695.37037,-3.370658774
11696.2963,-3.361615075
11697.22222,-3.351242181
11698.14815,-3.340648714
11699.07407,-3.328118527
11700,-3.317468723
11700.92593,-3.307504039
11701.85185,-3.29493806
11702.77778,-3.280698039
11703.7037,-3.266920991
11704.62963,-3.253019307
11705.55556,-3.237571624
11706.48148,-3.220193902
11707.40741,-3.203774599
11708.33333,-3.187474227
11709.25926,-3.16947021
11710.18519,-3.150367051
11711.11111,-3.131726438
11712.03704,-3.1130069
11712.96296,-3.094819394
11713.88889,-3.077036076
11714.81481,-3.055377303
11715.74074,-3.032762771
11716.66667,-3.010959153
11717.59259,-2.98897183
11718.51852,-2.967320708
11719.44444,-2.945147159
11720.37037,-2.921120713
11721.2963,-2.895016166
11722.22222,-2.869646835
11723.14815,-2.844516324
11724.07407,-2.819799416
11725,-2.796399324
11725.92593,-2.770818415
11726.85185,-2.742682613
11727.77778,-2.716146727
11728.7037,-2.689488626
11729.62963,-2.661177361
11730.55556,-2.635069
11731.48148,-2.608565636
11732.40741,-2.580609641
11733.33333,-2.551115415
11734.25926,-2.521936227
11735.18519,-2.494213653
11736.11111,-2.464743536
11737.03704,-2.4347178
11737.96296,-2.405488693
11738.88889,-2.378443457
11739.81481,-2.351207089
11740.74074,-2.321345339
11741.66667,-2.292202395
11742.59259,-2.260645669
11743.51852,-2.228468754
11744.44444,-2.199080496
11745.37037,-2.170186742
11746.2963,-2.141998628
11747.22222,-2.113685203
11748.14815,-2.085346471
11749.07407,-2.051625066
11750,-2.019538611
11750.92593,-1.991140235
11751.85185,-1.962962341
11752.77778,-1.933223223
11753.7037,-1.904741987
11754.62963,-1.875238952
11755.55556,-1.84474823
11756.48148,-1.813073979
11757.40741,-1.783978256
11758.33333,-1.756473662
11759.25926,-1.725587318
11760.18519,-1.694549782
11761.11111,-1.666203712
11762.03704,-1.636278652
11762.96296,-1.606765529
11763.88889,-1.578612717
11764.81481,-1.551030672
11765.74074,-1.523141269
11766.66667,-1.492711503
11767.59259,-1.463843536
11768.51852,-1.435528435
11769.44444,-1.40606842
11770.37037,-1.375882171
11771.2963,-1.345845751
11772.22222,-1.316750263
11773.14815,-1.287653061
11774.07407,-1.259230373
11775,-1.230410053
11775.92593,-1.201951916
11776.85185,-1.174189928
11777.77778,-1.145807954
11778.7037,-1.118441934
11779.62963,-1.087942045
11780.55556,-1.058310419
11781.48148,-1.032973073
11782.40741,-1.004327509
11783.33333,-0.974397262
11784.25926,-0.945577786
11785.18519,-0.917581985
11786.11111,-0.889975267
11787.03704,-0.860009018
11787.96296,-0.832519706
11788.88889,-0.805437502
11789.81481,-0.777863126
11790.74074,-0.747960708
11791.66667,-0.719642673
11792.59259,-0.694197786
11793.51852,-0.667064134
11794.44444,-0.63961933
11795.37037,-0.611968722
11796.2963,-0.585220028
11797.22222,-0.558808714
11798.14815,-0.531249523
11799.07407,-0.504016038
11800,-0.477215924
11800.92593,-0.45078381
11801.85185,-0.425246498
11802.77778,-0.399456026
11803.7037,-0.373605512
11804.62963,-0.347109053
11805.55556,-0.320766114
11806.48148,-0.295589588
11807.40741,-0.271213393
11808.33333,-0.245816256
11809.25926,-0.220722483
11810.18519,-0.196859816
11811.11111,-0.174222157
11812.03704,-0.150797353
11812.96296,-0.125422506
11813.88889,-0.100418462
11814.81481,-0.076438923
11815.74074,-0.05497536
11816.66667,-0.034073552
11817.59259,-0.013289065
11818.51852,0.008305838
11819.44444,0.031168946
11820.37037,0.054394354
11821.2963,0.075426217
11822.22222,0.095354102
11823.14815,0.115660978
11824.07407,0.135003101
11825,0.154163854
11825.92593,0.175118391
11826.85185,0.194655302
11827.77778,0.212279645
11828.7037,0.228344371
11829.62963,0.246015024
11830.55556,0.263735035
11831.48148,0.281240614
11832.40741,0.299443128
11833.33333,0.315665423
11834.25926,0.3294909
11835.18519,0.344100205
11836.11111,0.360170704
11837.03704,0.376188758
11837.96296,0.391652761
11838.88889,0.406284959
11839.81481,0.418349433
11840.74074,0.430514859
11841.66667,0.442774024
11842.59259,0.455668759
11843.51852,0.467656115
11844.44444,0.479301316
11845.37037,0.490559552
11846.2963,0.501522793
11847.22222,0.511440052
11848.14815,0.521743503
11849.07407,0.533541691
11850,0.5436733
11850.92593,0.551904801
11851.85185,0.560341762
11852.77778,0.568382871
11853.7037,0.575218795
11854.62963,0.582758346
11855.55556,0.591799024
11856.48148,0.600699913
11857.40741,0.610160432
11858.33333,0.617682686
11859.25926,0.622686456
11860.18519,0.627785715
11861.11111,0.633942146
11862.03704,0.642335471
11862.96296,0.648109859
11863.88889,0.653571168
11864.81481,0.660103298
11865.74074,0.66701931
11866.66667,0.673702697
11867.59259,0.679849012
11868.51852,0.687973323
11869.44444,0.695310664
11870.37037,0.701100884
11871.2963,0.708393202
11872.22222,0.715445216
11873.14815,0.72270381
11874.07407,0.730100036
11875,0.737544845
11875.92593,0.746212256
11876.85185,0.754737347
11877.77778,0.764439177
11878.7037,0.775604162
11879.62963,0.784697342
11880.55556,0.794050185
11881.48148,0.806221904
11882.40741,0.819071306
11883.33333,0.831282112
11884.25926,0.842600315
11885.18519,0.855111134
11886.11111,0.868106118
11887.03704,0.882525915
11887.96296,0.89749962
11888.88889,0.912747207
11889.81481,0.929720634
11890.74074,0.945766208
11891.66667,0.961840491
11892.59259,0.979416339
11893.51852,0.998445608
11894.44444,1.018605836
11895.37037,1.039286151
11896.2963,1.058824961
11897.22222,1.076636285
11898.14815,1.095795815
11899.07407,1.119385611
11900,1.141939218
11900.92593,1.16517351
11901.85185,1.188399807
11902.77778,1.211265755
11903.7037,1.23590571
11904.62963,1.2603727
11905.55556,1.285009186
11906.48148,1.310267399
11907.40741,1.334805684
11908.33333,1.360899486
11909.25926,1.38754283
11910.18519,1.414573776
11911.11111,1.443021877
